layer,uniprot,n,n_actives,n_decoys,source_n,source_n_actives,source_n_decoys,target_dir,status,reason,pocket_source,n_chunks,sampling_seed,seed_base,lane
L1,P17931,250,5,245,714,14,700,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P17931,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P17931/P17931_pocket.lmdb,10,1585226108732502146,20260908,4.0
L1,P18031,250,5,245,5916,116,5800,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P18031,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P18031/P18031_pocket.lmdb,10,5385293829266863920,20260908,5.0
L1,P18089,250,5,245,816,16,800,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P18089,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P18089/P18089_pocket.lmdb,10,5316004572883681785,20260908,6.0
L1,P18825,250,5,245,1020,20,1000,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P18825,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P18825/P18825_pocket.lmdb,10,14715658013299304744,20260908,7.0
L1,P19099,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P19099,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P19099/P19099_pocket.lmdb,10,15745539057309753455,20260908,0.0
L1,P19634,250,5,245,1173,23,1150,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P19634,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P19634/P19634_pocket.lmdb,10,10336467432762827825,20260908,1.0
L1,P19793,250,5,245,816,16,800,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P19793,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P19793/P19793_pocket.lmdb,10,4961456535690723045,20260908,2.0
L1,P20272,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P20272,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P20272/P20272_pocket.lmdb,10,5054938200139360316,20260908,
L1,P21397,250,5,245,1071,21,1050,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21397,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21397/P21397_pocket.lmdb,10,13901310314777451511,20260908,3.0
L1,P21554,250,5,245,5100,100,5000,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21554,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21554/P21554_pocket.lmdb,10,96329067838522611,20260908,4.0
L1,P21589,250,5,245,1224,24,1200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21589,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21589/P21589_pocket.lmdb,10,10205284458489461086,20260908,5.0
L1,P21728,250,5,245,1224,24,1200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21728,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21728/P21728_pocket.lmdb,10,13258577235456194453,20260908,6.0
L1,P21802,250,5,245,918,18,900,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21802,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21802/P21802_pocket.lmdb,10,15687950023436151588,20260908,7.0
L1,P21918,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21918,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21918/P21918_pocket.lmdb,10,14295961762593087941,20260908,0.0
L1,P21964,250,5,245,1530,30,1500,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P21964,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P21964/P21964_pocket.lmdb,10,12998725032902005139,20260908,1.0
L1,P22303,250,5,245,4539,89,4450,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P22303,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P22303/P22303_pocket.lmdb,10,10321228825866002532,20260908,2.0
L1,P22413,250,5,245,9639,189,9450,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P22413,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P22413/P22413_pocket.lmdb,10,18582403637730342,20260908,3.0
L1,P22455,250,5,245,2805,55,2750,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P22455,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P22455/P22455_pocket.lmdb,10,2553059447100529682,20260908,4.0
L1,P22607,250,5,245,1020,20,1000,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P22607,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P22607/P22607_pocket.lmdb,10,3763426083456853531,20260908,5.0
L1,P22748,250,5,245,5712,112,5600,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P22748,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P22748/P22748_pocket.lmdb,10,12048817607328228279,20260908,6.0
L1,P23458,250,5,245,10047,197,9850,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P23458,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P23458/P23458_pocket.lmdb,10,3750435561140553123,20260908,7.0
L1,P23467,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P23467,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P23467/P23467_pocket.lmdb,10,1484684919517882801,20260908,0.0
L1,P24941,250,5,245,2805,55,2750,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P24941,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P24941/P24941_pocket.lmdb,10,8521918291211044795,20260908,1.0
L1,P25440,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P25440,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P25440/P25440_pocket.lmdb,10,8919120535595338864,20260908,2.0
L1,P25774,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P25774,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P25774/P25774_pocket.lmdb,10,14991416967869573885,20260908,3.0
L1,P25779,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P25779,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P25779/P25779_pocket.lmdb,10,16543735083639869504,20260908,4.0
L1,P27338,250,5,245,7905,155,7750,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P27338,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P27338/P27338_pocket.lmdb,10,1740240503313182635,20260908,5.0
L1,P27487,250,5,245,1683,33,1650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P27487,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P27487/P27487_pocket.lmdb,10,14272558594319216180,20260908,6.0
L1,P28062,250,5,245,714,14,700,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28062,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28062/P28062_pocket.lmdb,10,2696906314383424065,20260908,7.0
L1,P28074,250,5,245,1887,37,1850,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28074,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28074/P28074_pocket.lmdb,10,11667045323456637723,20260908,0.0
L1,P28221,250,5,245,816,16,800,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28221,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28221/P28221_pocket.lmdb,10,14128461930962644037,20260908,1.0
L1,P28222,250,5,245,765,15,750,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28222,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28222/P28222_pocket.lmdb,10,4608068385003289816,20260908,2.0
L1,P28335,250,5,245,4080,80,4000,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28335,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28335/P28335_pocket.lmdb,10,15129962429192840608,20260908,3.0
L1,P28482,250,5,245,765,15,750,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28482,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28482/P28482_pocket.lmdb,10,1459128810130016275,20260908,4.0
L1,P28566,250,5,245,510,10,500,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P28566,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P28566/P28566_pocket.lmdb,10,15447981773240568385,20260908,5.0
L1,P29274,250,5,245,714,14,700,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P29274,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P29274/P29274_pocket.lmdb,10,12080510899592751488,20260908,6.0
L1,P29466,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P29466,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P29466/P29466_pocket.lmdb,10,4047864965585745583,20260908,7.0
L1,P29597,250,5,245,9537,187,9350,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P29597,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P29597/P29597_pocket.lmdb,10,9820985426021497360,20260908,0.0
L1,P30291,250,5,245,1530,30,1500,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P30291,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P30291/P30291_pocket.lmdb,10,9661570118773892386,20260908,1.0
L1,P30530,250,5,245,2550,50,2500,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P30530,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P30530/P30530_pocket.lmdb,10,4405090403601098633,20260908,2.0
L1,P30542,250,5,245,1020,20,1000,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P30542,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P30542/P30542_pocket.lmdb,10,8247282078202847150,20260908,3.0
L1,P31153,250,5,245,3213,63,3150,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P31153,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P31153/P31153_pocket.lmdb,10,8738689485605873698,20260908,4.0
L1,P31639,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P31639,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P31639/P31639_pocket.lmdb,10,8414895139551492580,20260908,5.0
L1,P31645,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P31645,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P31645/P31645_pocket.lmdb,10,15931538074232571228,20260908,6.0
L1,P31749,250,5,245,6324,124,6200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P31749,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P31749/P31749_pocket.lmdb,10,6175587559428062514,20260908,7.0
L1,P31751,250,5,245,1785,35,1750,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P31751,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P31751/P31751_pocket.lmdb,10,17280756125088216378,20260908,0.0
L1,P33981,250,5,245,1479,29,1450,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P33981,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P33981/P33981_pocket.lmdb,10,478285558168689271,20260908,1.0
L1,P34913,250,5,245,6324,124,6200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P34913,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P34913/P34913_pocket.lmdb,10,13913622362133431155,20260908,2.0
L1,P34914,250,5,245,5049,99,4950,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P34914,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P34914/P34914_pocket.lmdb,10,12362083297127706515,20260908,3.0
L1,P34972,250,5,245,3417,67,3350,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P34972,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P34972/P34972_pocket.lmdb,10,3568644744572032226,20260908,4.0
L1,P35218,250,5,245,3315,65,3250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P35218,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P35218/P35218_pocket.lmdb,10,17425794897302829861,20260908,
L1,P35354,250,5,245,2244,44,2200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P35354,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P35354/P35354_pocket.lmdb,10,14942907799710382538,20260908,5.0
L1,P35367,250,5,245,510,10,500,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P35367,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P35367/P35367_pocket.lmdb,10,10025477960588876406,20260908,6.0
L1,P35372,250,5,245,1428,28,1400,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P35372,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P35372/P35372_pocket.lmdb,10,15013606901204811501,20260908,7.0
L1,P35439,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P35439,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P35439/P35439_pocket.lmdb,10,6390295510058548953,20260908,
L1,P35916,250,5,245,1071,21,1050,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P35916,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P35916/P35916_pocket.lmdb,10,14730079886290407061,20260908,
L1,P35968,250,5,245,6936,136,6800,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P35968,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P35968/P35968_pocket.lmdb,10,2362925522412810994,20260908,0.0
L1,P36776,250,5,245,1020,20,1000,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P36776,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P36776/P36776_pocket.lmdb,10,11227651536212694949,20260908,1.0
L1,P36888,250,5,245,4284,84,4200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P36888,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P36888/P36888_pocket.lmdb,10,9441707234030073622,20260908,2.0
L1,P36897,250,5,245,918,18,900,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P36897,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P36897/P36897_pocket.lmdb,10,9855678898070957726,20260908,3.0
L1,P37231,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P37231,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P37231/P37231_pocket.lmdb,10,11390335416098586576,20260908,4.0
L1,P41143,250,5,245,714,14,700,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P41143,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P41143/P41143_pocket.lmdb,10,12741003202441599867,20260908,5.0
L1,P41145,250,5,245,9843,193,9650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P41145,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P41145/P41145_pocket.lmdb,10,14730572279361980288,20260908,6.0
L1,P41182,250,5,245,3213,63,3150,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P41182,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P41182/P41182_pocket.lmdb,10,15023442379407652924,20260908,7.0
L1,P41240,250,5,245,918,18,900,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P41240,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P41240/P41240_pocket.lmdb,10,5960432947974232227,20260908,0.0
L1,P41595,250,5,245,4641,91,4550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P41595,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P41595/P41595_pocket.lmdb,10,10725887559584461848,20260908,1.0
L1,P42330,250,5,245,1683,33,1650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P42330,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P42330/P42330_pocket.lmdb,10,2080623706585393200,20260908,2.0
L1,P42336,250,5,245,4539,89,4450,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P42336,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P42336/P42336_pocket.lmdb,10,17257810045076957413,20260908,3.0
L1,P42338,250,5,245,2550,50,2500,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P42338,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P42338/P42338_pocket.lmdb,10,16652809486310354177,20260908,
L1,P42345,250,5,245,1683,33,1650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P42345,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P42345/P42345_pocket.lmdb,10,16212139068709532525,20260908,4.0
L1,P43166,250,5,245,4131,81,4050,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P43166,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P43166/P43166_pocket.lmdb,10,16956117103659355549,20260908,5.0
L1,P43405,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P43405,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P43405/P43405_pocket.lmdb,10,7011811458348430636,20260908,6.0
L1,P43490,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P43490,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P43490/P43490_pocket.lmdb,10,12832775811409220979,20260908,7.0
L1,P45983,250,5,245,1734,34,1700,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P45983,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P45983/P45983_pocket.lmdb,10,4316406919336692249,20260908,0.0
L1,P45984,250,5,245,1632,32,1600,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P45984,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P45984/P45984_pocket.lmdb,10,15102237133677615557,20260908,1.0
L1,P47746,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P47746,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P47746/P47746_pocket.lmdb,10,9747998526520044691,20260908,
L1,P47989,250,5,245,2805,55,2750,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P47989,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P47989/P47989_pocket.lmdb,10,17955456345148518572,20260908,2.0
L1,P48039,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P48039,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P48039/P48039_pocket.lmdb,10,7628305200639661187,20260908,3.0
L1,P48735,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P48735,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P48735/P48735_pocket.lmdb,10,712838767571946595,20260908,4.0
L1,P48736,250,5,245,6324,124,6200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P48736,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P48736/P48736_pocket.lmdb,10,13453321361209968352,20260908,5.0
L1,P49137,250,5,245,510,10,500,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P49137,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P49137/P49137_pocket.lmdb,10,4078858267734161761,20260908,6.0
L1,P49286,250,5,245,918,18,900,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P49286,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P49286/P49286_pocket.lmdb,10,14676366659416739082,20260908,7.0
L1,P49327,250,5,245,33915,665,33250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P49327,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P49327/P49327_pocket.lmdb,10,14124913813286520283,20260908,0.0
L1,P49759,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P49759,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P49759/P49759_pocket.lmdb,10,9866924037843920615,20260908,1.0
L1,P49760,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P49760,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P49760/P49760_pocket.lmdb,10,18088565215451705348,20260908,2.0
L1,P49840,250,5,245,510,10,500,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P49840,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P49840/P49840_pocket.lmdb,10,6240676613371286095,20260908,3.0
L1,P49841,250,5,245,1224,24,1200,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P49841,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P49841/P49841_pocket.lmdb,10,11828441841558551474,20260908,4.0
L1,P50053,250,5,245,1275,25,1250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P50053,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P50053/P50053_pocket.lmdb,10,16581873895476900401,20260908,5.0
L1,P50406,250,5,245,3417,67,3350,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/P50406,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/P50406/P50406_pocket.lmdb,10,991258208197125315,20260908,6.0
