layer,uniprot,n,n_actives,n_decoys,source_n,source_n_actives,source_n_decoys,target_dir,status,reason,pocket_source,n_chunks,sampling_seed,seed_base,lane,sampled_from_n,previous_target_dir,n_cached_scores,n_cached_poses
L1,Q96MU7,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q96MU7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q96MU7/Q96MU7_pocket.lmdb,3,16088756624986798788,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q96MU7,0,0
L1,Q96P20,30,5,25,1224,24,1200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q96P20,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q96P20/Q96P20_pocket.lmdb,3,16706703892948362516,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q96P20,0,0
L1,Q96RI1,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q96RI1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q96RI1/Q96RI1_pocket.lmdb,3,4215948241992586043,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q96RI1,0,0
L1,Q96S37,30,5,25,1224,24,1200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q96S37,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q96S37/Q96S37_pocket.lmdb,3,6211593097428052812,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q96S37,0,0
L1,Q99640,30,5,25,2295,45,2250,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q99640,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q99640/Q99640_pocket.lmdb,3,12117220382952394643,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q99640,0,0
L1,Q99683,30,5,25,816,16,800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q99683,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q99683/Q99683_pocket.lmdb,3,17459863850474922267,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q99683,0,0
L1,Q99685,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q99685,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q99685/Q99685_pocket.lmdb,3,11307257914282279091,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q99685,0,0
L1,Q99720,30,5,25,3213,63,3150,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q99720,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q99720/Q99720_pocket.lmdb,3,6357327652589174503,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q99720,0,0
L1,Q99873,30,5,25,1734,34,1700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q99873,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q99873/Q99873_pocket.lmdb,3,9559775990509749307,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q99873,0,0
L1,Q9BUB5,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9BUB5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9BUB5/Q9BUB5_pocket.lmdb,3,15398721480558530881,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9BUB5,0,0
L1,Q9BV86,30,5,25,714,14,700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9BV86,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9BV86/Q9BV86_pocket.lmdb,3,11112165683406086931,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9BV86,0,0
L1,Q9BWU1,30,5,25,918,18,900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9BWU1,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9BWU1/Q9BWU1_pocket.lmdb,3,8387208199513353972,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9BWU1,0,0
L1,Q9BY41,30,5,25,5304,104,5200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9BY41,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9BY41/Q9BY41_pocket.lmdb,3,16192517936080714204,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9BY41,0,0
L1,Q9C0B1,30,5,25,4131,81,4050,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9C0B1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9C0B1/Q9C0B1_pocket.lmdb,3,2847743125749613422,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9C0B1,0,0
L1,Q9GZQ8,30,5,25,918,18,900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9GZQ8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9GZQ8/Q9GZQ8_pocket.lmdb,3,8846120320428224263,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9GZQ8,0,0
L1,Q9H2K2,30,5,25,1734,34,1700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9H2K2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9H2K2/Q9H2K2_pocket.lmdb,3,12584507031379290386,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9H2K2,0,0
L1,Q9H999,30,5,25,1428,28,1400,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9H999,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9H999/Q9H999_pocket.lmdb,3,2997255065701534640,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9H999,0,0
L1,Q9H9B1,30,5,25,918,18,900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9H9B1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9H9B1/Q9H9B1_pocket.lmdb,3,16441164147790676849,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9H9B1,0,0
L1,Q9HBH9,30,5,25,612,12,600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9HBH9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9HBH9/Q9HBH9_pocket.lmdb,3,17847059053956832245,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9HBH9,0,0
L1,Q9NQS5,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9NQS5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9NQS5/Q9NQS5_pocket.lmdb,3,17456437427838827767,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9NQS5,0,0
L1,Q9NWZ3,30,5,25,4641,91,4550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9NWZ3,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9NWZ3/Q9NWZ3_pocket.lmdb,3,18167673114736919102,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9NWZ3,0,0
L1,Q9NXA8,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9NXA8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9NXA8/Q9NXA8_pocket.lmdb,3,17693686559110187104,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9NXA8,0,0
L1,Q9NYV4,30,5,25,714,14,700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9NYV4,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9NYV4/Q9NYV4_pocket.lmdb,3,11433486480710498506,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9NYV4,0,0
L1,Q9NZQ7,30,5,25,4335,85,4250,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9NZQ7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9NZQ7/Q9NZQ7_pocket.lmdb,3,13161123841948757856,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9NZQ7,0,0
L1,Q9P1W9,30,5,25,1173,23,1150,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9P1W9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9P1W9/Q9P1W9_pocket.lmdb,3,5288636652663105984,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9P1W9,0,0
L1,Q9P2K8,30,5,25,867,17,850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9P2K8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9P2K8/Q9P2K8_pocket.lmdb,3,9728004125783667178,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9P2K8,0,0
L1,Q9UBF8,30,5,25,2193,43,2150,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9UBF8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UBF8/Q9UBF8_pocket.lmdb,3,5465786881879033805,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UBF8,0,0
L1,Q9UBN7,30,5,25,21726,426,21300,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9UBN7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UBN7/Q9UBN7_pocket.lmdb,3,6573777954734948032,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UBN7,0,0
L1,Q9UDY8,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9UDY8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UDY8/Q9UDY8_pocket.lmdb,3,6412276052156122814,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UDY8,0,0
L1,Q9UGL1,30,5,25,510,10,500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9UGL1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UGL1/Q9UGL1_pocket.lmdb,3,9053527980005018468,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UGL1,0,0
L1,Q9UGN5,30,5,25,2040,40,2000,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9UGN5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UGN5/Q9UGN5_pocket.lmdb,3,17211073938243544747,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UGN5,0,0
L1,Q9UIQ6,30,5,25,1173,23,1150,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9UIQ6,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UIQ6/Q9UIQ6_pocket.lmdb,3,18132849970254049138,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UIQ6,0,0
L1,Q9UKE5,30,5,25,663,13,650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9UKE5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UKE5/Q9UKE5_pocket.lmdb,3,16156576764566684555,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UKE5,0,0
L1,Q9UKV0,30,5,25,867,17,850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9UKV0,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UKV0/Q9UKV0_pocket.lmdb,3,14606471382129744781,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UKV0,0,0
L1,Q9ULX7,30,5,25,1224,24,1200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9ULX7,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9ULX7/Q9ULX7_pocket.lmdb,3,8250391479030653567,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9ULX7,0,0
L1,Q9UM73,30,5,25,2142,42,2100,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9UM73,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UM73/Q9UM73_pocket.lmdb,3,3562575609382992545,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UM73,0,0
L1,Q9UQB9,30,5,25,510,10,500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9UQB9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UQB9/Q9UQB9_pocket.lmdb,3,3742533690509580856,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UQB9,0,0
L1,Q9UQD0,30,5,25,765,15,750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9UQD0,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UQD0/Q9UQD0_pocket.lmdb,3,1811660441046595976,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UQD0,0,0
L1,Q9UQL6,30,5,25,1071,21,1050,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9UQL6,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9UQL6/Q9UQL6_pocket.lmdb,3,11642988299452861054,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9UQL6,0,0
L1,Q9WKE8,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9WKE8,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9WKE8/Q9WKE8_pocket.lmdb,3,13319475061771004865,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9WKE8,0,0
L1,Q9Y233,30,5,25,2142,42,2100,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9Y233,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y233/Q9Y233_pocket.lmdb,3,12823556239995628105,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y233,0,0
L1,Q9Y243,30,5,25,510,10,500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9Y243,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y243/Q9Y243_pocket.lmdb,3,595636699516921893,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y243,0,0
L1,Q9Y2D0,30,5,25,3111,61,3050,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9Y2D0,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y2D0/Q9Y2D0_pocket.lmdb,3,14350534280857628349,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y2D0,0,0
L1,Q9Y2K2,30,5,25,1938,38,1900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9Y2K2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y2K2/Q9Y2K2_pocket.lmdb,3,9925369127211987394,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y2K2,0,0
L1,Q9Y2R2,30,5,25,612,12,600,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9Y2R2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y2R2/Q9Y2R2_pocket.lmdb,3,6504852470603464926,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y2R2,0,0
L1,Q9Y463,30,5,25,1224,24,1200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9Y463,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y463/Q9Y463_pocket.lmdb,3,2316645815256822459,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y463,0,0
L1,Q9Y5Y9,30,5,25,2091,41,2050,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9Y5Y9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y5Y9/Q9Y5Y9_pocket.lmdb,3,9830782285413045523,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y5Y9,0,0
L1,Q9Y5Z0,30,5,25,11577,227,11350,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L1/Q9Y5Z0,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L1/Q9Y5Z0/Q9Y5Z0_pocket.lmdb,3,10979702307018123091,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L1/Q9Y5Z0,0,0
L2,C7C422,30,5,25,3723,73,3650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/C7C422,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/C7C422/C7C422_pocket.lmdb,3,13733623024985999569,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/C7C422,26,26
L2,I6YFP0,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/I6YFP0,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/I6YFP0/I6YFP0_pocket.lmdb,3,5555275680785035591,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/I6YFP0,22,22
L2,O00141,30,5,25,1734,34,1700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O00141,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O00141/O00141_pocket.lmdb,3,3100294880811292009,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O00141,21,21
L2,O00255,30,5,25,20349,399,19950,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O00255,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O00255/O00255_pocket.lmdb,3,9431865834933999585,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O00255,15,15
L2,O00329,30,5,25,41769,819,40950,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O00329,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O00329/O00329_pocket.lmdb,3,6372230871511690917,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O00329,19,19
L2,O00444,30,5,25,1836,36,1800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O00444,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O00444/O00444_pocket.lmdb,3,18252040780080672644,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O00444,19,19
L2,O00519,30,5,25,12444,244,12200,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O00519,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O00519/O00519_pocket.lmdb,3,6523338372711882686,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O00519,0,0
L2,O00763,30,5,25,2346,46,2300,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O00763,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O00763/O00763_pocket.lmdb,3,18273854709946988529,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O00763,17,17
L2,O14684,30,5,25,6375,125,6250,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O14684,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14684/O14684_pocket.lmdb,3,6904626556066895984,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14684,6,12
L2,O14733,30,5,25,816,16,800,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O14733,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14733/O14733_pocket.lmdb,3,13984379831342722510,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14733,3,5
L2,O14744,30,5,25,41514,814,40700,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O14744,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14744/O14744_pocket.lmdb,3,3429952067943699049,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14744,1,1
L2,O14757,30,5,25,9690,190,9500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O14757,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14757/O14757_pocket.lmdb,3,8670172289591476702,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14757,0,0
L2,O14842,30,5,25,918,18,900,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O14842,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14842/O14842_pocket.lmdb,3,16065347407345155113,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14842,0,0
L2,O14965,30,5,25,2601,51,2550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O14965,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14965/O14965_pocket.lmdb,3,5464330590050295316,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14965,0,0
L2,O14976,30,5,25,1683,33,1650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O14976,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O14976/O14976_pocket.lmdb,3,6707416594296168642,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O14976,0,0
L2,O15151,30,5,25,561,11,550,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O15151,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O15151/O15151_pocket.lmdb,3,13817177733314046350,20260908,6.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O15151,0,0
L2,O15379,30,5,25,21063,413,20650,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O15379,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O15379/O15379_pocket.lmdb,3,17516047925786624678,20260908,7.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O15379,0,0
L2,O35678,30,5,25,510,10,500,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O35678,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O35678/O35678_pocket.lmdb,3,12085124252595847062,20260908,,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O35678,0,0
L2,O43318,30,5,25,765,15,750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O43318,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43318/O43318_pocket.lmdb,3,194825442528388961,20260908,0.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43318,0,0
L2,O43353,30,5,25,15147,297,14850,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O43353,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43353/O43353_pocket.lmdb,3,2359420023519267772,20260908,1.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43353,0,0
L2,O43497,30,5,25,7905,155,7750,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O43497,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43497/O43497_pocket.lmdb,3,14686213901011964670,20260908,2.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43497,0,0
L2,O43570,30,5,25,12189,239,11950,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O43570,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43570/O43570_pocket.lmdb,3,1777175403048170523,20260908,3.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43570,0,0
L2,O43613,30,5,25,5049,99,4950,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O43613,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43613/O43613_pocket.lmdb,3,14778573090328142629,20260908,4.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43613,0,0
L2,O43614,30,5,25,7395,145,7250,/data/user_data/xianyang/t3-smoke-30-L123-20260908/L2/O43614,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/O43614/O43614_pocket.lmdb,3,9990574323943612183,20260908,5.0,250,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/O43614,0,0
