layer,uniprot,n,n_actives,n_decoys,source_n,source_n_actives,source_n_decoys,sampling_seed,status,reason,smina_n_scored,smina_coverage,smina_sample_failure_last_auroc,smina_sample_failure_last_ef1,smina_sample_failure_last_top_n,smina_sample_failure_last_top_active_expected,smina_scored_only_auroc,smina_scored_only_ef1,smina_scored_only_top_n,smina_scored_only_top_active_expected,pre_min_interaction_n_scored,pre_min_interaction_coverage,pre_min_interaction_sample_failure_last_auroc,pre_min_interaction_sample_failure_last_ef1,pre_min_interaction_sample_failure_last_top_n,pre_min_interaction_sample_failure_last_top_active_expected,pre_min_interaction_scored_only_auroc,pre_min_interaction_scored_only_ef1,pre_min_interaction_scored_only_top_n,pre_min_interaction_scored_only_top_active_expected,interaction_n_scored,interaction_coverage,interaction_sample_failure_last_auroc,interaction_sample_failure_last_ef1,interaction_sample_failure_last_top_n,interaction_sample_failure_last_top_active_expected,interaction_scored_only_auroc,interaction_scored_only_ef1,interaction_scored_only_top_n,interaction_scored_only_top_active_expected,composite_n_scored,composite_coverage,composite_sample_failure_last_auroc,composite_sample_failure_last_ef1,composite_sample_failure_last_top_n,composite_sample_failure_last_top_active_expected,composite_scored_only_auroc,composite_scored_only_ef1,composite_scored_only_top_n,composite_scored_only_top_active_expected
L2,P50053,30,5,25,48144,944,47200,6770873704560074569,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P50406,30,5,25,2856,56,2800,287558537079053483,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P50613,30,5,25,8925,175,8750,5374405095876972759,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P50750,30,5,25,9792,192,9600,12198798420619322162,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P51449,30,5,25,2448,48,2400,8442009944812413296,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P51531,30,5,25,4692,92,4600,10763619060928505630,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P51532,30,5,25,4182,82,4100,7548732164207474706,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P51617,30,5,25,2193,43,2150,12750268390080286665,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P51813,30,5,25,2142,42,2100,206724922605222326,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P52333,30,5,25,36975,725,36250,18327710652037982537,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P52895,30,5,25,612,12,600,131675490156382716,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P53350,30,5,25,5457,107,5350,17070621140820864965,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P53396,30,5,25,3009,59,2950,7811558819368847588,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P53634,30,5,25,21165,415,20750,3115193171639748276,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P53667,30,5,25,3162,62,3100,7684043760405314060,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P53671,30,5,25,3366,66,3300,7684321927744579109,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P53779,30,5,25,3315,65,3250,7392868525243623714,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P54646,30,5,25,714,14,700,4778858638368781702,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P55055,30,5,25,612,12,600,3823949882140683625,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P56373,30,5,25,1377,27,1350,12659505945500068331,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P56524,30,5,25,867,17,850,257943216924965181,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P56817,30,5,25,17952,352,17600,17457616247292101808,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P61073,30,5,25,2652,52,2600,4453509617928544217,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P61964,30,5,25,2601,51,2550,17698225919045576524,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P62813,30,5,25,4386,86,4300,986364665074814077,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P62937,30,5,25,5151,101,5050,13091861375396914204,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P68400,30,5,25,11271,221,11050,12701362443596126145,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P69996,30,5,25,561,11,550,15249930840156119808,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P78527,30,5,25,32232,632,31600,15729613922874718795,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P79208,30,5,25,1326,26,1300,7439985414682697378,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P80192,30,5,25,2958,58,2900,2994388188881203453,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P80457,30,5,25,1581,31,1550,9399914660379226732,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P81908,30,5,25,7038,138,6900,1609954422601434892,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P97321,30,5,25,2346,46,2300,7153525642574767192,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P97612,30,5,25,612,12,600,15420946948995801934,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P98170,30,5,25,10710,210,10500,15446683766570105960,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,P9WGR1,30,5,25,612,12,600,10669838778477866740,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q00534,30,5,25,55641,1091,54550,9379542290705245736,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q00535,30,5,25,2040,40,2000,11397348614303360679,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q00536,30,5,25,1734,34,1700,18064359219934721548,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q00960,30,5,25,3519,69,3450,13881485538523754747,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q00987,30,5,25,3315,65,3250,12750320614589788450,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q01064,30,5,25,35394,694,34700,16384424443666572109,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q01959,30,5,25,1275,25,1250,325875837702763802,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q02127,30,5,25,5508,108,5400,4053857797231309338,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q02750,30,5,25,663,13,650,365646781881298421,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q02769,30,5,25,2397,47,2350,12054158817510901105,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q03111,30,5,25,5100,100,5000,7688536045109922558,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q04609,30,5,25,5151,101,5050,8343145547623373297,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q04759,30,5,25,1887,37,1850,2987785816988903098,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q04771,30,5,25,2040,40,2000,1973350137420125087,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q04828,30,5,25,918,18,900,15845407219178826248,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q05397,30,5,25,18819,369,18450,5390288320797281915,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q05941,30,5,25,714,14,700,14828516866459395967,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q06124,30,5,25,24837,487,24350,14426871759474854105,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q06187,30,5,25,49827,977,48850,17258128663663940584,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q06418,30,5,25,41412,812,40600,30672171162069037,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q07343,30,5,25,9588,188,9400,9485312397993871938,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q07817,30,5,25,19227,377,18850,13886890162563323222,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q07820,30,5,25,5457,107,5350,8195580491626892442,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q07889,30,5,25,30141,591,29550,6215123420660654212,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q08210,30,5,25,3366,66,3300,1485399850677002941,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q08345,30,5,25,17238,338,16900,15399305349186345052,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q08499,30,5,25,10914,214,10700,5786543667150885904,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q09472,30,5,25,5712,112,5600,4629721508547747317,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q12851,30,5,25,1071,21,1050,5582248024088530657,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q12866,30,5,25,44625,875,43750,12369249282963246767,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q12879,30,5,25,612,12,600,18417419735217384875,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q12884,30,5,25,6222,122,6100,13149965595221370600,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q12931,30,5,25,561,11,550,12100867779691489744,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13043,30,5,25,765,15,750,4591766774095366613,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13085,30,5,25,1173,23,1150,2896323496260897270,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13133,30,5,25,561,11,550,16006327045456829358,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13153,30,5,25,816,16,800,3427583775725107718,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13164,30,5,25,765,15,750,16850017447953216245,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13224,30,5,25,2142,42,2100,11082241514278840973,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13315,30,5,25,11016,216,10800,7124565148040144549,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13451,30,5,25,1428,28,1400,13293446557578171617,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13464,30,5,25,9333,183,9150,2569285555469657251,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13489,30,5,25,10761,211,10550,9708000314835371103,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13490,30,5,25,10761,211,10550,2001498191913751300,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13526,30,5,25,714,14,700,18117259923188408463,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13546,30,5,25,29988,588,29400,18434251826504091631,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13547,30,5,25,53244,1044,52200,6883758193148950418,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13627,30,5,25,23562,462,23100,11173340499456444352,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13822,30,5,25,10047,197,9850,469356156246949425,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q13946,30,5,25,4743,93,4650,8908777918577427912,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q14004,30,5,25,2142,42,2100,496859780139871276,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q14145,30,5,25,6324,124,6200,1375260533410607413,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q14432,30,5,25,2397,47,2350,3081852413973702743,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q14524,30,5,25,1836,36,1800,14023764491602819635,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q14833,30,5,25,8721,171,8550,15671808112288822886,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q14994,30,5,25,1122,22,1100,4294790109904772203,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q15059,30,5,25,1887,37,1850,13594882173064067269,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q15118,30,5,25,867,17,850,5675534561007976623,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q15119,30,5,25,5712,112,5600,15285737276977787662,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q15125,30,5,25,9027,177,8850,17772391960045904868,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q15561,30,5,25,19686,386,19300,8954252890540784446,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q15858,30,5,25,33660,660,33000,15571107856604660678,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q15910,30,5,25,37485,735,36750,17702766138015533801,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q16288,30,5,25,8466,166,8300,700647782394778177,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q16539,30,5,25,1887,37,1850,10139746756630664686,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q16552,30,5,25,13362,262,13100,9309719392100233082,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q16584,30,5,25,4743,93,4650,15299302618839058121,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q16602,30,5,25,1224,24,1200,5122109756591158693,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q16620,30,5,25,9588,188,9400,1036589880324671266,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q16678,30,5,25,1581,31,1550,18326747236174310453,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q16740,30,5,25,1632,32,1600,5538152517518888552,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q16769,30,5,25,3417,67,3350,13586034539357798119,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q16790,30,5,25,12750,250,12500,5220853399652010154,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q16873,30,5,25,561,11,550,2045814318246284570,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q2M2I8,30,5,25,3213,63,3150,791311425914349435,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q32ZE1,30,5,25,7650,150,7500,8836339491289124501,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q3TBT3,30,5,25,714,14,700,7855139445548093087,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q460N5,30,5,25,1224,24,1200,3911922149568965166,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q58F21,30,5,25,1989,39,1950,7572526163218032203,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q5BJF2,30,5,25,5610,110,5500,3798498699686514526,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q5S007,30,5,25,38760,760,38000,8658173226479467445,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q5U3Y7,30,5,25,2142,42,2100,9684294273888793907,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q60492,30,5,25,2448,48,2400,17470375324704485136,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q63470,30,5,25,663,13,650,14823825894575790235,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q64610,30,5,25,2805,55,2750,15012721728059920607,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q6P179,30,5,25,867,17,850,5562291520622637561,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q6V1X1,30,5,25,3519,69,3450,4376537476194957180,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q6ZQW0,30,5,25,2754,54,2700,17466633757898685531,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q72547,30,5,25,3264,64,3200,2109744524379591386,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q86TI2,30,5,25,2856,56,2800,16892762273824716558,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q86U44,30,5,25,2958,58,2900,11990651935961600082,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q86V86,30,5,25,1887,37,1850,4537709165083990538,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q86W56,30,5,25,17391,341,17050,17279323815206579078,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q86WV6,30,5,25,8670,170,8500,15943356728660561548,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q86X55,30,5,25,2397,47,2350,1773693366498944519,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q8IVH8,30,5,25,16932,332,16600,850638559606822285,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q8IXJ6,30,5,25,867,17,850,3181465370024180188,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q8IYT8,30,5,25,561,11,550,718830406906573307,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q8N884,30,5,25,15708,308,15400,15890162776764807736,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q8NEB9,30,5,25,2907,57,2850,13014184775889932371,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q8NER1,30,5,25,2244,44,2200,13299623508838506974,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q8NET8,30,5,25,15096,296,14800,9718406774293383912,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q8NFU5,30,5,25,3366,66,3300,6907290076445864300,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q8NI77,30,5,25,55590,1090,54500,15814780312379827803,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q8R4B8,30,5,25,2958,58,2900,1090822053564237680,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q8TDV5,30,5,25,1530,30,1500,2508950880873290909,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q8TF76,30,5,25,1887,37,1850,12579613584832070363,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q92633,30,5,25,28560,560,28000,2798297229813730211,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q92769,30,5,25,17238,338,16900,16074117302684030660,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q92793,30,5,25,22287,437,21850,15949137081020790063,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q92831,30,5,25,2091,41,2050,1156817880154392340,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q92918,30,5,25,115821,2271,113550,2154535338757931022,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q92993,30,5,25,4743,93,4650,1536168215890324819,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q93009,30,5,25,14943,293,14650,8878932701269946113,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q969S8,30,5,25,561,11,550,11710583677179484059,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q96GG9,30,5,25,26010,510,25500,18353175833331949693,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q96KQ7,30,5,25,1734,34,1700,8161736067137926098,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q96P20,30,5,25,22644,444,22200,16436393441582358018,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q96RI1,30,5,25,3111,61,3050,11836810998398922046,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q96S37,30,5,25,1530,30,1500,1593911988562339284,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q96SW2,30,5,25,34323,673,33650,14544272275672805853,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q99558,30,5,25,2805,55,2750,59678765910208519,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q99571,30,5,25,2499,49,2450,6087880859453506474,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q99572,30,5,25,1377,27,1350,8205139293731048638,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q99640,30,5,25,14586,286,14300,17079405426188056196,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q99683,30,5,25,3876,76,3800,13674984531179255621,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q99685,30,5,25,19380,380,19000,15258413873761706827,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q99720,30,5,25,2142,42,2100,11162333447591041756,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q99814,30,5,25,5814,114,5700,2448851036893299155,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q99873,30,5,25,1530,30,1500,12344358936264653289,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q9BUB5,30,5,25,5916,116,5800,12744767770848170212,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q9BWU1,30,5,25,867,17,850,14246880425276306931,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q9BY41,30,5,25,20043,393,19650,15683001530190058582,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q9BZP6,30,5,25,663,13,650,9667155393906933099,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q9C0B1,30,5,25,1530,30,1500,18047112745551552723,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q9GZT9,30,5,25,3978,78,3900,14135334687723468167,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L2,Q9H2K2,30,5,25,4080,80,4000,16771913165203141998,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
